stem,visible_file,infrared_file,depth_file,label_file,visible_shape,visible_dtype,infrared_shape,infrared_dtype,depth_shape,depth_dtype,depth_min,depth_max,depth_zero_ratio,depth_valid_ratio,depth_under_300_ratio,depth_over_19999_ratio,infrared_black_ratio,infrared_channel_mad,target_count,issues
002520,002520.png,002520.png,002520.png,002520.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.6973032407407408,0.30269675925925926,0.0,0.0,0.13006799768518518,0.28693383435408276,2,
002522,002522.png,002522.png,002522.png,002522.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4215634645061728,0.5784365354938271,0.0,0.0,0.10411844135802469,0.24761509895324707,2,
002535,002535.png,002535.png,002535.png,002535.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.1941849922839506,0.8058150077160494,0.0,0.0,0.09922260802469136,0.23851852118968964,1,
002538,002538.png,002538.png,002538.png,002538.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.17183738425925926,0.8281626157407408,0.0,0.0,0.1138990162037037,0.23848700523376465,1,
002542,002542.png,002542.png,002542.png,002542.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.14631413966049384,0.8536858603395062,0.0,0.0,0.12236304012345679,0.24657471477985382,2,
002547,002547.png,002547.png,002547.png,002547.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.15266059027777779,0.8473394097222222,0.0,0.0,0.121875,0.2490043044090271,1,
002556,002556.png,002556.png,002556.png,002556.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2640046296296296,0.7359953703703703,0.0,0.0,0.14961033950617283,0.2270132452249527,19,
002569,002569.png,002569.png,002569.png,002569.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,14351,0.054293981481481485,0.9457060185185185,0.0,0.0,0.13001929012345678,0.2327646017074585,1,
002576,002576.png,002576.png,002576.png,002576.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.6218103780864197,0.37818962191358024,0.0,0.0,0.11229021990740741,0.24325424432754517,13,
002579,002579.png,002579.png,002579.png,002579.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5421440972222222,0.45785590277777777,0.0,0.0,0.12672260802469135,0.23193222284317017,11,
002584,002584.png,002584.png,002584.png,002584.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.24435619212962964,0.7556438078703703,0.0,0.0,0.11401186342592592,0.23931841055552164,7,
002587,002587.png,002587.png,002587.png,002587.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19998,0.14292148919753087,0.8570785108024691,0.0,0.0,0.13398099922839507,0.23104296127955118,1,
002588,002588.png,002588.png,002588.png,002588.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.13983989197530863,0.8601601080246913,0.0,0.0,0.14929349922839505,0.22761412958304086,3,
002592,002592.png,002592.png,002592.png,002592.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5767201967592592,0.4232798032407407,0.0,0.0,0.07418740354938272,0.26468396186828613,37,
002593,002593.png,002593.png,002593.png,002593.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5817472029320988,0.41825279706790125,0.0,0.0,0.12163049768518519,0.24916120370229086,34,
002598,002598.png,002598.png,002598.png,002598.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.36725067515432097,0.632749324845679,0.0,0.0,0.11387827932098765,0.21898309141397476,27,bbox_cross_image_boundary_line_4;bbox_cross_image_boundary_line_6;bbox_cross_image_boundary_line_14
002600,002600.png,002600.png,002600.png,002600.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5717626350308642,0.4282373649691358,0.0,0.0,0.1194849537037037,0.24157889684041342,40,
002604,002604.png,002604.png,002604.png,002604.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5816025270061729,0.4183974729938272,0.0,0.0,0.11308256172839506,0.23472575346628824,37,
002607,002607.png,002607.png,002607.png,002607.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.40402536651234566,0.5959746334876543,0.0,0.0,0.12813175154320988,0.22732285410165787,24,
002625,002625.png,002625.png,002625.png,002625.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4583714313271605,0.5416285686728395,0.0,0.0,0.09078800154320987,0.25330054263273877,35,
002627,002627.png,002627.png,002627.png,002627.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.32111496913580245,0.6788850308641975,0.0,0.0,0.13206983024691357,0.2454893241326014,33,
002630,002630.png,002630.png,002630.png,002630.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.43762345679012343,0.5623765432098765,0.0,0.0,0.12899450231481482,0.21539062509934107,42,
002633,002633.png,002633.png,002633.png,002633.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.34260609567901235,0.6573939043209877,0.0,0.0,0.11340277777777778,0.23404288291931152,34,
002634,002634.png,002634.png,002634.png,002634.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3283714313271605,0.6716285686728395,0.0,0.0,0.16467978395061728,0.2275639772415161,34,
002642,002642.png,002642.png,002642.png,002642.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.12521074459876544,0.8747892554012345,0.0,0.0,0.13853780864197532,0.23674382269382477,1,
002663,002663.png,002663.png,002663.png,002663.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5693098958333334,0.43069010416666664,0.0,0.0,0.09890817901234568,0.24656506876150766,29,
002668,002668.png,002668.png,002668.png,002668.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.34660831404320985,0.6533916859567901,0.0,0.0,0.13093315972222222,0.23203831911087036,22,
002671,002671.png,002671.png,002671.png,002671.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5602613811728395,0.4397386188271605,0.0,0.0,0.0910546875,0.24610275030136108,28,
002676,002676.png,002676.png,002676.png,002676.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.25506462191358026,0.7449353780864197,0.0,0.0,0.1124416473765432,0.23892554144064584,17,
002677,002677.png,002677.png,002677.png,002677.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3717573302469136,0.6282426697530864,0.0,0.0,0.12234664351851852,0.23143293460210165,19,
002687,002687.png,002687.png,002687.png,002687.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3638329475308642,0.6361670524691359,0.0,0.0,0.11401813271604938,0.232628603776296,22,
002690,002690.png,002690.png,002690.png,002690.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5817775848765432,0.4182224151234568,0.0,0.0,0.12170138888888889,0.23950199286142984,49,
002692,002692.png,002692.png,002692.png,002692.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5306356095679012,0.46936439043209877,0.0,0.0,0.10215663580246914,0.25302180151144665,33,
002693,002693.png,002693.png,002693.png,002693.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5428737461419753,0.4571262538580247,0.0,0.0,0.10521026234567901,0.24539995193481445,26,
002704,002704.png,002704.png,002704.png,002704.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3703337191358025,0.6296662808641975,0.0,0.0,0.12267746913580246,0.23190200328826904,18,
002707,002707.png,002707.png,002707.png,002707.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.38796055169753085,0.6120394483024691,0.0,0.0,0.10666956018518518,0.23609856764475504,14,
002709,002709.png,002709.png,002709.png,002709.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5647815393518518,0.4352184606481482,0.0,0.0,0.12532600308641975,0.24564590056737265,39,
002724,002724.png,002724.png,002724.png,002724.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3451485339506173,0.6548514660493827,0.0,0.0,0.09861834490740741,0.22761478026707968,15,bbox_cross_image_boundary_line_2
002725,002725.png,002725.png,002725.png,002725.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4331669560185185,0.5668330439814815,0.0,0.0,0.11009500385802469,0.2226523905992508,17,
002730,002730.png,002730.png,002730.png,002730.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5627994791666666,0.43720052083333333,0.0,0.0,0.11580102237654322,0.24712126950422922,47,
002741,002741.png,002741.png,002741.png,002741.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.41867235725308644,0.5813276427469136,0.0,0.0,0.11199845679012346,0.2294341524442037,15,
002744,002744.png,002744.png,002744.png,002744.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4052980324074074,0.5947019675925926,0.0,0.0,0.1253245563271605,0.22713476916154227,10,
002750,002750.png,002750.png,002750.png,002750.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4052927276234568,0.5947072723765432,0.0,0.0,0.0990210262345679,0.24177340666453043,27,
002753,002753.png,002753.png,002753.png,002753.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.16010079089506174,0.8398992091049383,0.0,0.0,0.1543528163580247,0.2325430860122045,2,
002756,002756.png,002756.png,002756.png,002756.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.18579909336419753,0.8142009066358025,0.0,0.0,0.13942708333333334,0.2323871503273646,2,
002762,002762.png,002762.png,002762.png,002762.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4873321759259259,0.5126678240740741,0.0,0.0,0.07076774691358025,0.2577260136604309,2,
002770,002770.png,002770.png,002770.png,002770.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3680425347222222,0.6319574652777777,0.0,0.0,0.12557002314814814,0.2397125760714213,6,
002804,002804.png,002804.png,002804.png,002804.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3383087384259259,0.6616912615740741,0.0,0.0,0.14240017361111112,0.23264209926128387,14,
002807,002807.png,002807.png,002807.png,002807.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2979668209876543,0.7020298032407407,3.375771604938272e-06,0.0,0.14863667052469134,0.2330150455236435,9,
002816,002816.png,002816.png,002816.png,002816.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.1425072337962963,0.8574927662037037,0.0,0.0,0.13900270061728395,0.23160300652186075,4,
002818,002818.png,002818.png,002818.png,002818.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.15593460648148147,0.8440653935185185,0.0,0.0,0.14808883101851852,0.2282687028249105,5,
002821,002821.png,002821.png,002821.png,002821.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.23097029320987655,0.7690297067901235,0.0,0.0,0.13765673225308642,0.24053208033243814,19,
002839,002839.png,002839.png,002839.png,002839.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2170654899691358,0.7829345100308642,0.0,0.0,0.13561680169753088,0.2382278839747111,5,
002842,002842.png,002842.png,002842.png,002842.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.08311005015432099,0.9168899498456791,0.0,0.0,0.125219425154321,0.23499228556950888,5,
002844,002844.png,002844.png,002844.png,002844.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.10876398533950617,0.8912360146604938,0.0,0.0,0.10314284336419753,0.23945023119449615,5,
002848,002848.png,002848.png,002848.png,002848.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.13285493827160494,0.8671450617283951,0.0,0.0,0.09563512731481481,0.24285365641117096,7,
002872,002872.png,002872.png,002872.png,002872.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.1649898726851852,0.834973476080247,3.6651234567901234e-05,0.0,0.1283641975308642,0.24260449409484863,1,
002874,002874.png,002874.png,002874.png,002874.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.15213686342592592,0.8478631365740741,0.0,0.0,0.1483521412037037,0.2897575795650482,1,
002876,002876.png,002876.png,002876.png,002876.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19934,0.15675684799382716,0.8432412229938272,1.9290123456790124e-06,0.0,0.14379629629629628,0.23176022370656332,1,
002877,002877.png,002877.png,002877.png,002877.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,12642,0.07329957561728395,0.926700424382716,0.0,0.0,0.24784095293209876,0.23484696447849274,1,
002883,002883.png,002883.png,002883.png,002883.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.24196662808641975,0.7580333719135802,0.0,0.0,0.13007040895061728,0.23848958313465118,15,
002888,002888.png,002888.png,002888.png,002888.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.18757619598765432,0.8124238040123457,0.0,0.0,0.115234375,0.2396006981531779,16,
002897,002897.png,002897.png,002897.png,002897.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.265165412808642,0.7348345871913581,0.0,0.0,0.11274353780864198,0.24077161153157553,12,
002903,002903.png,002903.png,002903.png,002903.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19997,0.17080970293209877,0.8291902970679013,0.0,0.0,0.1153660300925926,0.2302797039349874,9,
002906,002906.png,002906.png,002906.png,002906.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.20387152777777778,0.7961284722222223,0.0,0.0,0.12562596450617283,0.2376189629236857,22,
002909,002909.png,002909.png,002909.png,002909.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.12481095679012345,0.8751890432098766,0.0,0.0,0.1111911651234568,0.23531186083952585,10,
002910,002910.png,002910.png,002910.png,002910.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.17373842592592592,0.8262615740740741,0.0,0.0,0.11199893904320987,0.24325392643610635,14,
002912,002912.png,002912.png,002912.png,002912.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.20636863425925925,0.7936140046296296,1.736111111111111e-05,0.0,0.05353539737654321,0.24834972620010376,24,
002914,002914.png,002914.png,002914.png,002914.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.10431954089506174,0.8956804591049383,0.0,0.0,0.14096981095679012,0.2136615887284279,12,
002918,002918.png,002918.png,002918.png,002918.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,17298,0.10799720293209876,0.8920027970679012,0.0,0.0,0.1560715663580247,0.21546071767807007,11,
002923,002923.png,002923.png,002923.png,002923.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.12994212962962962,0.8700578703703704,0.0,0.0,0.1052271412037037,0.24809510012467703,3,
002935,002935.png,002935.png,002935.png,002935.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.25405960648148146,0.7459403935185185,0.0,0.0,0.18248746141975308,0.22700649499893188,2,
002940,002940.png,002940.png,002940.png,002940.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.22279272762345678,0.7772072723765432,0.0,0.0,0.15312548225308642,0.22529127697149912,3,
002946,002946.png,002946.png,002946.png,002946.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.551815200617284,0.44818287037037036,1.9290123456790124e-06,0.0,0.11069010416666666,0.24354263146718344,19,
002953,002953.png,002953.png,002953.png,002953.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.49582802854938274,0.5041719714506173,0.0,0.0,0.13170235339506173,0.24072144428888956,5,
002955,002955.png,002955.png,002955.png,002955.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5044420331790124,0.49552806712962966,2.9899691358024692e-05,0.0,0.11643229166666667,0.24528259535630545,24,
002962,002962.png,002962.png,002962.png,002962.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.48777970679012345,0.5122159529320988,4.340277777777778e-06,0.0,0.14070794753086419,0.22623296082019806,15,
002965,002965.png,002965.png,002965.png,002965.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.49456404320987657,0.5054359567901234,0.0,0.0,0.1196238425925926,0.23638374110062918,12,
002970,002970.png,002970.png,002970.png,002970.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5091411072530864,0.49048177083333333,0.0003771219135802469,0.0,0.10117042824074074,0.311787227789561,11,
002972,002972.png,002972.png,002972.png,002972.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.30176890432098763,0.6982310956790123,0.0,0.0,0.12100549768518519,0.20754307508468628,29,
002976,002976.png,002976.png,002976.png,002976.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3399652777777778,0.6600347222222223,0.0,0.0,0.08982445987654321,0.22284336884816489,31,
002984,002984.png,002984.png,002984.png,002984.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3400337577160494,0.6599662422839506,0.0,0.0,0.11172019675925926,0.22033017873764038,24,
002987,002987.png,002987.png,002987.png,002987.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2345408950617284,0.7654591049382716,0.0,0.0,0.06117621527777778,0.22284593681494394,16,
002992,002992.png,002992.png,002992.png,002992.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.33382233796296296,0.666177662037037,0.0,0.0,0.1732151813271605,0.27819155156612396,7,
002996,002996.png,002996.png,002996.png,002996.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.25784963348765433,0.7421503665123457,0.0,0.0,0.14147328317901234,0.23738072315851846,5,
002998,002998.png,002998.png,002998.png,002998.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2927309992283951,0.7072690007716049,0.0,0.0,0.12859953703703703,0.23861304422219595,7,
003004,003004.png,003004.png,003004.png,003004.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2876249035493827,0.7123577353395062,1.736111111111111e-05,0.0,0.0273852237654321,0.25907857716083527,4,
003007,003007.png,003007.png,003007.png,003007.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4187147955246914,0.5812852044753086,0.0,0.0,0.1284129050925926,0.23986497024695078,17,
003009,003009.png,003009.png,003009.png,003009.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3513353587962963,0.6486646412037037,0.0,0.0,0.13478153935185186,0.23363329470157623,13,
003013,003013.png,003013.png,003013.png,003013.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.26870707947530864,0.7312929205246913,0.0,0.0,0.22153597608024692,0.20999774833520254,7,
003017,003017.png,003017.png,003017.png,003017.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2990494791666667,0.7008863811728395,6.413966049382716e-05,0.0,0.11966820987654321,0.2360574205716451,6,
003019,003019.png,003019.png,003019.png,003019.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2864400077160494,0.7135035686728395,5.642361111111111e-05,0.0,0.14942949459876542,0.2291219780842463,8,
003022,003022.png,003022.png,003022.png,003022.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.22436583719135803,0.775634162808642,0.0,0.0,0.20207947530864198,0.20623521010080972,12,
003026,003026.png,003026.png,003026.png,003026.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.24665557484567902,0.7529726080246913,0.00037181712962962966,0.0,0.15703944830246913,0.2281192143758138,6,
003034,003034.png,003034.png,003034.png,003034.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.37507378472222225,0.6249262152777778,0.0,0.0,0.03928288966049383,0.26767297585805255,7,
003040,003040.png,003040.png,003040.png,003040.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2366010802469136,0.7627681327160494,0.000630787037037037,0.0,0.07571711033950618,0.251019482811292,6,
003044,003044.png,003044.png,003044.png,003044.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4141840277777778,0.5858125964506172,3.375771604938272e-06,0.0,0.14477719907407408,0.22388728459676108,19,
003047,003047.png,003047.png,003047.png,003047.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3784013310185185,0.6215986689814815,0.0,0.0,0.15378182870370372,0.23283147315184274,20,
003052,003052.png,003052.png,003052.png,003052.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.1980492862654321,0.8019507137345679,0.0,0.0,0.1459254436728395,0.23077450195948282,10,
003056,003056.png,003056.png,003056.png,003056.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2163700810185185,0.7834770447530864,0.00015287422839506173,0.0,0.4298080632716049,0.1524311974644661,13,
003058,003058.png,003058.png,003058.png,003058.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.30812307098765435,0.6918769290123457,0.0,0.0,0.2051904899691358,0.2146592140197754,9,
003075,003075.png,003075.png,003075.png,003075.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.11576871141975309,0.8842312885802469,0.0,0.0,0.1175,0.2408288319905599,1,
003078,003078.png,003078.png,003078.png,003078.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.13846739969135802,0.861532600308642,0.0,0.0,0.13343460648148148,0.23935796320438385,1,
003080,003080.png,003080.png,003080.png,003080.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19956,0.14564766589506173,0.8543523341049383,0.0,0.0,0.12001832561728396,0.23897441228230795,1,
003082,003082.png,003082.png,003082.png,003082.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.45349440586419754,0.5465055941358025,0.0,0.0,0.18792148919753088,0.2199681748946508,10,
003085,003085.png,003085.png,003085.png,003085.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4765499614197531,0.523450038580247,0.0,0.0,0.048541666666666664,0.2571154832839966,14,
003087,003087.png,003087.png,003087.png,003087.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3447135416666667,0.6552864583333333,0.0,0.0,0.18198784722222222,0.21914801994959512,14,
003090,003090.png,003090.png,003090.png,003090.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4390432098765432,0.5609567901234568,0.0,0.0,0.12771363811728395,0.23717239002386728,9,
003093,003093.png,003093.png,003093.png,003093.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.24603105709876544,0.7537326388888889,0.000236304012345679,0.0,0.08527006172839506,0.24818126360575357,17,
003096,003096.png,003096.png,003096.png,003096.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19997,0.14911603009259258,0.8508839699074074,0.0,0.0,0.06403838734567902,0.2524617364009221,19,
003098,003098.png,003098.png,003098.png,003098.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.31764226466049383,0.6823577353395062,0.0,0.0,0.10551118827160494,0.2392451117436091,19,
003102,003102.png,003102.png,003102.png,003102.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2092602237654321,0.7907397762345679,0.0,0.0,0.07672019675925926,0.24949524799982706,4,
003105,003105.png,003105.png,003105.png,003105.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.22871865354938273,0.7712813464506173,0.0,0.0,0.11890817901234568,0.2432838280995687,5,
003107,003107.png,003107.png,003107.png,003107.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.28045814043209877,0.7195418595679013,0.0,0.0,0.19122010030864198,0.22035654385884604,8,bbox_cross_image_boundary_line_1;label_invalid_xywh_line_2
003109,003109.png,003109.png,003109.png,003109.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2791922260802469,0.720807773919753,0.0,0.0,0.05152488425925926,0.2595814069112142,4,
003124,003124.png,003124.png,003124.png,003124.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.8529041280864198,0.14709587191358026,0.0,0.0,0.2567534722222222,0.19502057631810507,1,
003125,003125.png,003125.png,003125.png,003125.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19701,0.907626350308642,0.09237364969135803,0.0,0.0,0.30602864583333333,0.18373488883177438,1,
003127,003127.png,003127.png,003127.png,003127.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,5890,0.9989790702160494,0.0010209297839506174,0.0,0.0,0.428681037808642,0.15429140875736871,1,
003133,003133.png,003133.png,003133.png,003133.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.1477300347222222,0.8522699652777778,0.0,0.0,0.1105955825617284,0.23691904544830322,8,
003134,003134.png,003134.png,003134.png,003134.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.06282407407407407,0.9371759259259259,0.0,0.0,0.03507426697530864,0.25475436449050903,3,
003138,003138.png,003138.png,003138.png,003138.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.046830632716049383,0.9531693672839506,0.0,0.0,0.031842689043209874,0.25466210146745044,3,
003139,003139.png,003139.png,003139.png,003139.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.04635657793209876,0.9536434220679012,0.0,0.0,0.02670042438271605,0.25345711410045624,3,
003148,003148.png,003148.png,003148.png,003148.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.6251302083333333,0.3748697916666667,0.0,0.0,0.3017828896604938,0.19061985115210214,10,
003152,003152.png,003152.png,003152.png,003152.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.34952980324074073,0.6504701967592592,0.0,0.0,0.0032701581790123458,0.26206082105636597,23,
