stem,split,group_id,source,visible,infrared,depth,label,num_objects,classes
002013,train,324,numeric_6digit_png,002013.png,002013.png,002013.png,002013.txt,12,0;3;6;8
002014,train,324,numeric_6digit_png,002014.png,002014.png,002014.png,002014.txt,12,0;3;6;8
002016,train,324,numeric_6digit_png,002016.png,002016.png,002016.png,002016.txt,12,0;3;6;8
002022,train,324,numeric_6digit_png,002022.png,002022.png,002022.png,002022.txt,13,0;3;6;8
002029,train,324,numeric_6digit_png,002029.png,002029.png,002029.png,002029.txt,13,0;3;6;8
002035,train,324,numeric_6digit_png,002035.png,002035.png,002035.png,002035.txt,11,0;3;6;8
002037,train,324,numeric_6digit_png,002037.png,002037.png,002037.png,002037.txt,11,0;3;6;8
002041,train,324,numeric_6digit_png,002041.png,002041.png,002041.png,002041.txt,12,0;3;6;8
002048,train,324,numeric_6digit_png,002048.png,002048.png,002048.png,002048.txt,11,0;3;6;8
002060,train,324,numeric_6digit_png,002060.png,002060.png,002060.png,002060.txt,12,0;3;6;8
002065,train,324,numeric_6digit_png,002065.png,002065.png,002065.png,002065.txt,12,0;3;6;8
002068,train,324,numeric_6digit_png,002068.png,002068.png,002068.png,002068.txt,12,0;3;6;8
002078,train,324,numeric_6digit_png,002078.png,002078.png,002078.png,002078.txt,11,0;3;6;8
002079,train,324,numeric_6digit_png,002079.png,002079.png,002079.png,002079.txt,11,0;3;6;8
002084,train,324,numeric_6digit_png,002084.png,002084.png,002084.png,002084.txt,12,0;3;6;8
002087,train,324,numeric_6digit_png,002087.png,002087.png,002087.png,002087.txt,11,0;3;6;8
002097,train,324,numeric_6digit_png,002097.png,002097.png,002097.png,002097.txt,11,0;3;6;8
002102,train,324,numeric_6digit_png,002102.png,002102.png,002102.png,002102.txt,9,2;8
002110,train,324,numeric_6digit_png,002110.png,002110.png,002110.png,002110.txt,12,2;8
002120,train,324,numeric_6digit_png,002120.png,002120.png,002120.png,002120.txt,6,0;2
002123,train,324,numeric_6digit_png,002123.png,002123.png,002123.png,002123.txt,11,2;8
002132,train,325,numeric_6digit_png,002132.png,002132.png,002132.png,002132.txt,3,2;4;8
002134,train,325,numeric_6digit_png,002134.png,002134.png,002134.png,002134.txt,1,2
002142,train,325,numeric_6digit_png,002142.png,002142.png,002142.png,002142.txt,1,2
002143,train,325,numeric_6digit_png,002143.png,002143.png,002143.png,002143.txt,3,2;4;8
002145,train,325,numeric_6digit_png,002145.png,002145.png,002145.png,002145.txt,1,2
002154,train,325,numeric_6digit_png,002154.png,002154.png,002154.png,002154.txt,13,2;8
002156,train,325,numeric_6digit_png,002156.png,002156.png,002156.png,002156.txt,11,2;8
002158,train,325,numeric_6digit_png,002158.png,002158.png,002158.png,002158.txt,12,2;8
002159,train,325,numeric_6digit_png,002159.png,002159.png,002159.png,002159.txt,12,2;8
002161,train,325,numeric_6digit_png,002161.png,002161.png,002161.png,002161.txt,1,2
002164,train,325,numeric_6digit_png,002164.png,002164.png,002164.png,002164.txt,1,2
002167,train,325,numeric_6digit_png,002167.png,002167.png,002167.png,002167.txt,1,2
002174,train,325,numeric_6digit_png,002174.png,002174.png,002174.png,002174.txt,12,0;3;6;8
002175,train,325,numeric_6digit_png,002175.png,002175.png,002175.png,002175.txt,12,0;3;6;8
002185,train,325,numeric_6digit_png,002185.png,002185.png,002185.png,002185.txt,1,2
002189,train,325,numeric_6digit_png,002189.png,002189.png,002189.png,002189.txt,1,2
002194,train,325,numeric_6digit_png,002194.png,002194.png,002194.png,002194.txt,3,0;2;9
002196,train,325,numeric_6digit_png,002196.png,002196.png,002196.png,002196.txt,2,2;9
002202,train,325,numeric_6digit_png,002202.png,002202.png,002202.png,002202.txt,8,0;2;8
002207,train,325,numeric_6digit_png,002207.png,002207.png,002207.png,002207.txt,2,2;9
002224,train,325,numeric_6digit_png,002224.png,002224.png,002224.png,002224.txt,1,2
002227,train,325,numeric_6digit_png,002227.png,002227.png,002227.png,002227.txt,1,2
002230,train,325,numeric_6digit_png,002230.png,002230.png,002230.png,002230.txt,1,2
002232,train,325,numeric_6digit_png,002232.png,002232.png,002232.png,002232.txt,21,0;2;8;9
002235,train,325,numeric_6digit_png,002235.png,002235.png,002235.png,002235.txt,11,0;2;8;9
002243,train,326,numeric_6digit_png,002243.png,002243.png,002243.png,002243.txt,7,2
002251,train,326,numeric_6digit_png,002251.png,002251.png,002251.png,002251.txt,4,2
002252,train,326,numeric_6digit_png,002252.png,002252.png,002252.png,002252.txt,7,2
002259,train,326,numeric_6digit_png,002259.png,002259.png,002259.png,002259.txt,6,2
002260,train,326,numeric_6digit_png,002260.png,002260.png,002260.png,002260.txt,5,2
002265,train,326,numeric_6digit_png,002265.png,002265.png,002265.png,002265.txt,5,0;2
002267,train,326,numeric_6digit_png,002267.png,002267.png,002267.png,002267.txt,6,0;2
002271,train,326,numeric_6digit_png,002271.png,002271.png,002271.png,002271.txt,7,2
002275,train,326,numeric_6digit_png,002275.png,002275.png,002275.png,002275.txt,8,2
002276,train,326,numeric_6digit_png,002276.png,002276.png,002276.png,002276.txt,7,2
002278,train,326,numeric_6digit_png,002278.png,002278.png,002278.png,002278.txt,4,0;2
002281,train,326,numeric_6digit_png,002281.png,002281.png,002281.png,002281.txt,12,2;8
002286,train,326,numeric_6digit_png,002286.png,002286.png,002286.png,002286.txt,13,2;8
002292,train,326,numeric_6digit_png,002292.png,002292.png,002292.png,002292.txt,11,2;8
002296,train,326,numeric_6digit_png,002296.png,002296.png,002296.png,002296.txt,4,2
002298,train,326,numeric_6digit_png,002298.png,002298.png,002298.png,002298.txt,13,2;8
002305,train,326,numeric_6digit_png,002305.png,002305.png,002305.png,002305.txt,5,4;9
002308,train,326,numeric_6digit_png,002308.png,002308.png,002308.png,002308.txt,3,4;9
002315,train,326,numeric_6digit_png,002315.png,002315.png,002315.png,002315.txt,1,9
002318,train,326,numeric_6digit_png,002318.png,002318.png,002318.png,002318.txt,3,0;3;9
002326,train,326,numeric_6digit_png,002326.png,002326.png,002326.png,002326.txt,9,0;6;8
002327,train,326,numeric_6digit_png,002327.png,002327.png,002327.png,002327.txt,9,0;6;8
002331,train,326,numeric_6digit_png,002331.png,002331.png,002331.png,002331.txt,19,0;2;4;6
002332,train,326,numeric_6digit_png,002332.png,002332.png,002332.png,002332.txt,12,0;2;4
002334,train,326,numeric_6digit_png,002334.png,002334.png,002334.png,002334.txt,11,0;2;4
002338,train,327,numeric_6digit_png,002338.png,002338.png,002338.png,002338.txt,6,0;2
002340,train,327,numeric_6digit_png,002340.png,002340.png,002340.png,002340.txt,9,2;4
002342,train,327,numeric_6digit_png,002342.png,002342.png,002342.png,002342.txt,5,2
002343,train,327,numeric_6digit_png,002343.png,002343.png,002343.png,002343.txt,5,2
002345,train,327,numeric_6digit_png,002345.png,002345.png,002345.png,002345.txt,5,2
002346,train,327,numeric_6digit_png,002346.png,002346.png,002346.png,002346.txt,5,2
002351,train,327,numeric_6digit_png,002351.png,002351.png,002351.png,002351.txt,5,2
002357,train,327,numeric_6digit_png,002357.png,002357.png,002357.png,002357.txt,4,2
002359,train,327,numeric_6digit_png,002359.png,002359.png,002359.png,002359.txt,4,2
002372,train,327,numeric_6digit_png,002372.png,002372.png,002372.png,002372.txt,5,2
002375,train,327,numeric_6digit_png,002375.png,002375.png,002375.png,002375.txt,5,2
002378,train,327,numeric_6digit_png,002378.png,002378.png,002378.png,002378.txt,7,2
002380,train,327,numeric_6digit_png,002380.png,002380.png,002380.png,002380.txt,10,2
002381,train,327,numeric_6digit_png,002381.png,002381.png,002381.png,002381.txt,3,2
002383,train,327,numeric_6digit_png,002383.png,002383.png,002383.png,002383.txt,3,2
002386,train,327,numeric_6digit_png,002386.png,002386.png,002386.png,002386.txt,5,2;8
002392,train,327,numeric_6digit_png,002392.png,002392.png,002392.png,002392.txt,2,2
002395,train,327,numeric_6digit_png,002395.png,002395.png,002395.png,002395.txt,3,2
002398,train,327,numeric_6digit_png,002398.png,002398.png,002398.png,002398.txt,1,2
002400,train,327,numeric_6digit_png,002400.png,002400.png,002400.png,002400.txt,2,2
002413,train,327,numeric_6digit_png,002413.png,002413.png,002413.png,002413.txt,2,0;3
002422,train,327,numeric_6digit_png,002422.png,002422.png,002422.png,002422.txt,3,0;3
002425,train,327,numeric_6digit_png,002425.png,002425.png,002425.png,002425.txt,2,3;8
002427,train,327,numeric_6digit_png,002427.png,002427.png,002427.png,002427.txt,8,0;3;8;9
002430,train,327,numeric_6digit_png,002430.png,002430.png,002430.png,002430.txt,2,3;8
002432,train,328,numeric_6digit_png,002432.png,002432.png,002432.png,002432.txt,4,0;3;9
002437,train,328,numeric_6digit_png,002437.png,002437.png,002437.png,002437.txt,1,3
002440,train,328,numeric_6digit_png,002440.png,002440.png,002440.png,002440.txt,3,0;3;9
002457,train,328,numeric_6digit_png,002457.png,002457.png,002457.png,002457.txt,12,0;4;5;6;8
002460,train,328,numeric_6digit_png,002460.png,002460.png,002460.png,002460.txt,12,0;4;5;6;8
002475,train,328,numeric_6digit_png,002475.png,002475.png,002475.png,002475.txt,2,0;8
002479,train,328,numeric_6digit_png,002479.png,002479.png,002479.png,002479.txt,4,0;8
002494,train,328,numeric_6digit_png,002494.png,002494.png,002494.png,002494.txt,8,0;8
002496,train,328,numeric_6digit_png,002496.png,002496.png,002496.png,002496.txt,7,0;8
002497,train,328,numeric_6digit_png,002497.png,002497.png,002497.png,002497.txt,8,0;8
002500,train,328,numeric_6digit_png,002500.png,002500.png,002500.png,002500.txt,6,0;8;9
002506,train,328,numeric_6digit_png,002506.png,002506.png,002506.png,002506.txt,2,0;9
002508,train,328,numeric_6digit_png,002508.png,002508.png,002508.png,002508.txt,2,8;9
002509,train,328,numeric_6digit_png,002509.png,002509.png,002509.png,002509.txt,2,8;9
002514,train,328,numeric_6digit_png,002514.png,002514.png,002514.png,002514.txt,1,4
002517,train,328,numeric_6digit_png,002517.png,002517.png,002517.png,002517.txt,8,4
002520,train,328,numeric_6digit_png,002520.png,002520.png,002520.png,002520.txt,2,4;8
002522,train,328,numeric_6digit_png,002522.png,002522.png,002522.png,002522.txt,2,4;6
002535,train,328,numeric_6digit_png,002535.png,002535.png,002535.png,002535.txt,1,4
002538,train,328,numeric_6digit_png,002538.png,002538.png,002538.png,002538.txt,1,4
002542,train,328,numeric_6digit_png,002542.png,002542.png,002542.png,002542.txt,2,4
002547,train,328,numeric_6digit_png,002547.png,002547.png,002547.png,002547.txt,1,4
002556,train,328,numeric_6digit_png,002556.png,002556.png,002556.png,002556.txt,19,0;3;4;8;9
002569,train,328,numeric_6digit_png,002569.png,002569.png,002569.png,002569.txt,1,4
002576,train,328,numeric_6digit_png,002576.png,002576.png,002576.png,002576.txt,13,0;4;7;8
002579,val,329,numeric_6digit_png,002579.png,002579.png,002579.png,002579.txt,11,0;4;8
002584,val,329,numeric_6digit_png,002584.png,002584.png,002584.png,002584.txt,7,0;8
002587,val,329,numeric_6digit_png,002587.png,002587.png,002587.png,002587.txt,1,2
002588,val,329,numeric_6digit_png,002588.png,002588.png,002588.png,002588.txt,1,2
002592,val,329,numeric_6digit_png,002592.png,002592.png,002592.png,002592.txt,37,0;4;8
002593,val,329,numeric_6digit_png,002593.png,002593.png,002593.png,002593.txt,34,0;4;8
002598,val,329,numeric_6digit_png,002598.png,002598.png,002598.png,002598.txt,27,0;8
002600,val,329,numeric_6digit_png,002600.png,002600.png,002600.png,002600.txt,40,0;4;8
002604,val,329,numeric_6digit_png,002604.png,002604.png,002604.png,002604.txt,37,0;8
002607,val,329,numeric_6digit_png,002607.png,002607.png,002607.png,002607.txt,24,0
002625,val,329,numeric_6digit_png,002625.png,002625.png,002625.png,002625.txt,35,0;4;8
002627,val,329,numeric_6digit_png,002627.png,002627.png,002627.png,002627.txt,33,0;5;8
002630,val,329,numeric_6digit_png,002630.png,002630.png,002630.png,002630.txt,42,0;4;8;9
002633,val,329,numeric_6digit_png,002633.png,002633.png,002633.png,002633.txt,34,0;8
002634,val,329,numeric_6digit_png,002634.png,002634.png,002634.png,002634.txt,34,0;8
002642,val,329,numeric_6digit_png,002642.png,002642.png,002642.png,002642.txt,1,0
002663,val,329,numeric_6digit_png,002663.png,002663.png,002663.png,002663.txt,28,0;4;8
002668,val,329,numeric_6digit_png,002668.png,002668.png,002668.png,002668.txt,22,0;4;5;8;9
002671,val,329,numeric_6digit_png,002671.png,002671.png,002671.png,002671.txt,28,0;4;8
002676,val,329,numeric_6digit_png,002676.png,002676.png,002676.png,002676.txt,17,0;4;5;9
002677,val,329,numeric_6digit_png,002677.png,002677.png,002677.png,002677.txt,19,0;4;5;9
002687,val,329,numeric_6digit_png,002687.png,002687.png,002687.png,002687.txt,22,0;4;5;8;9
002690,val,329,numeric_6digit_png,002690.png,002690.png,002690.png,002690.txt,49,0;4;8
002692,val,329,numeric_6digit_png,002692.png,002692.png,002692.png,002692.txt,33,0;4;8
002693,val,329,numeric_6digit_png,002693.png,002693.png,002693.png,002693.txt,26,0;4;8
002704,train,330,numeric_6digit_png,002704.png,002704.png,002704.png,002704.txt,18,0;5;8
002707,train,330,numeric_6digit_png,002707.png,002707.png,002707.png,002707.txt,14,0;4;8;9
002709,train,330,numeric_6digit_png,002709.png,002709.png,002709.png,002709.txt,39,0;4;8;9
002724,train,330,numeric_6digit_png,002724.png,002724.png,002724.png,002724.txt,15,0;3;4;5;8;9
002725,train,330,numeric_6digit_png,002725.png,002725.png,002725.png,002725.txt,17,0;3;4;8;9
002730,train,330,numeric_6digit_png,002730.png,002730.png,002730.png,002730.txt,47,0;3;4;5;8;9
002741,train,330,numeric_6digit_png,002741.png,002741.png,002741.png,002741.txt,15,0;5;8
002744,train,330,numeric_6digit_png,002744.png,002744.png,002744.png,002744.txt,10,0;5;8
002750,train,330,numeric_6digit_png,002750.png,002750.png,002750.png,002750.txt,27,0;4;8;9
002753,train,330,numeric_6digit_png,002753.png,002753.png,002753.png,002753.txt,2,6
002756,train,330,numeric_6digit_png,002756.png,002756.png,002756.png,002756.txt,2,6
002762,train,330,numeric_6digit_png,002762.png,002762.png,002762.png,002762.txt,2,0;8
002770,train,330,numeric_6digit_png,002770.png,002770.png,002770.png,002770.txt,6,0;3;8
002804,train,330,numeric_6digit_png,002804.png,002804.png,002804.png,002804.txt,14,0;5
002807,train,330,numeric_6digit_png,002807.png,002807.png,002807.png,002807.txt,9,0;5
002816,train,330,numeric_6digit_png,002816.png,002816.png,002816.png,002816.txt,4,0;9
002818,train,330,numeric_6digit_png,002818.png,002818.png,002818.png,002818.txt,5,0;9
002821,train,330,numeric_6digit_png,002821.png,002821.png,002821.png,002821.txt,19,0
002839,train,330,numeric_6digit_png,002839.png,002839.png,002839.png,002839.txt,5,0
002842,train,330,numeric_6digit_png,002842.png,002842.png,002842.png,002842.txt,5,0;3
002844,train,330,numeric_6digit_png,002844.png,002844.png,002844.png,002844.txt,5,0;3
002848,train,330,numeric_6digit_png,002848.png,002848.png,002848.png,002848.txt,7,0;1;8
002872,train,330,numeric_6digit_png,002872.png,002872.png,002872.png,002872.txt,1,2
002874,train,330,numeric_6digit_png,002874.png,002874.png,002874.png,002874.txt,1,2
002876,train,330,numeric_6digit_png,002876.png,002876.png,002876.png,002876.txt,1,2
002877,train,331,numeric_6digit_png,002877.png,002877.png,002877.png,002877.txt,1,2
002883,train,331,numeric_6digit_png,002883.png,002883.png,002883.png,002883.txt,15,0;3
002888,train,331,numeric_6digit_png,002888.png,002888.png,002888.png,002888.txt,16,0;3;4
002897,train,331,numeric_6digit_png,002897.png,002897.png,002897.png,002897.txt,12,0;2;3
002903,train,331,numeric_6digit_png,002903.png,002903.png,002903.png,002903.txt,11,0;2;5;8
002906,train,331,numeric_6digit_png,002906.png,002906.png,002906.png,002906.txt,22,0;4;9
002909,train,331,numeric_6digit_png,002909.png,002909.png,002909.png,002909.txt,10,0
002910,train,331,numeric_6digit_png,002910.png,002910.png,002910.png,002910.txt,14,0
002912,train,331,numeric_6digit_png,002912.png,002912.png,002912.png,002912.txt,24,0;2;5
002914,train,331,numeric_6digit_png,002914.png,002914.png,002914.png,002914.txt,12,0;2
002918,train,331,numeric_6digit_png,002918.png,002918.png,002918.png,002918.txt,11,0;2
002923,train,331,numeric_6digit_png,002923.png,002923.png,002923.png,002923.txt,3,0;4;9
002935,train,331,numeric_6digit_png,002935.png,002935.png,002935.png,002935.txt,2,0
002940,train,331,numeric_6digit_png,002940.png,002940.png,002940.png,002940.txt,3,0
002946,train,331,numeric_6digit_png,002946.png,002946.png,002946.png,002946.txt,19,0;5;6;9
002953,train,331,numeric_6digit_png,002953.png,002953.png,002953.png,002953.txt,5,0
002955,train,331,numeric_6digit_png,002955.png,002955.png,002955.png,002955.txt,25,0;4;5;6;9
002962,train,331,numeric_6digit_png,002962.png,002962.png,002962.png,002962.txt,16,0;4;5;6
002965,train,331,numeric_6digit_png,002965.png,002965.png,002965.png,002965.txt,13,0;4;5
002970,train,331,numeric_6digit_png,002970.png,002970.png,002970.png,002970.txt,12,0;4;5;9
002972,train,331,numeric_6digit_png,002972.png,002972.png,002972.png,002972.txt,29,0;5;6;9
002976,train,331,numeric_6digit_png,002976.png,002976.png,002976.png,002976.txt,32,0;4;5;6;9
002984,train,331,numeric_6digit_png,002984.png,002984.png,002984.png,002984.txt,24,0;4;5;6
002987,train,331,numeric_6digit_png,002987.png,002987.png,002987.png,002987.txt,16,0;5;9
002992,train,331,numeric_6digit_png,002992.png,002992.png,002992.png,002992.txt,7,0;4
002996,train,332,numeric_6digit_png,002996.png,002996.png,002996.png,002996.txt,5,0;6;8
002998,train,332,numeric_6digit_png,002998.png,002998.png,002998.png,002998.txt,7,0;8;9
003004,train,332,numeric_6digit_png,003004.png,003004.png,003004.png,003004.txt,4,0
003007,train,332,numeric_6digit_png,003007.png,003007.png,003007.png,003007.txt,17,0;4;8;9
003009,train,332,numeric_6digit_png,003009.png,003009.png,003009.png,003009.txt,13,0;8
003013,train,332,numeric_6digit_png,003013.png,003013.png,003013.png,003013.txt,7,0;4
003017,train,332,numeric_6digit_png,003017.png,003017.png,003017.png,003017.txt,6,0;8
003019,train,332,numeric_6digit_png,003019.png,003019.png,003019.png,003019.txt,8,0
003022,train,332,numeric_6digit_png,003022.png,003022.png,003022.png,003022.txt,12,0;6
003026,train,332,numeric_6digit_png,003026.png,003026.png,003026.png,003026.txt,6,0;6
003034,train,332,numeric_6digit_png,003034.png,003034.png,003034.png,003034.txt,7,0;3
003040,train,332,numeric_6digit_png,003040.png,003040.png,003040.png,003040.txt,6,0;8
003044,train,332,numeric_6digit_png,003044.png,003044.png,003044.png,003044.txt,20,0;2;3;4;5;9
003047,train,332,numeric_6digit_png,003047.png,003047.png,003047.png,003047.txt,21,0;3;4;5;9
003052,train,332,numeric_6digit_png,003052.png,003052.png,003052.png,003052.txt,10,0;8
003056,train,332,numeric_6digit_png,003056.png,003056.png,003056.png,003056.txt,13,0;3;5
003058,train,332,numeric_6digit_png,003058.png,003058.png,003058.png,003058.txt,9,0;3
003075,train,332,numeric_6digit_png,003075.png,003075.png,003075.png,003075.txt,1,8
003078,train,332,numeric_6digit_png,003078.png,003078.png,003078.png,003078.txt,1,8
003080,train,332,numeric_6digit_png,003080.png,003080.png,003080.png,003080.txt,1,8
003082,train,332,numeric_6digit_png,003082.png,003082.png,003082.png,003082.txt,10,0;8;9
003085,train,332,numeric_6digit_png,003085.png,003085.png,003085.png,003085.txt,14,0;8
003087,train,332,numeric_6digit_png,003087.png,003087.png,003087.png,003087.txt,14,0;8;9
003090,train,332,numeric_6digit_png,003090.png,003090.png,003090.png,003090.txt,9,0;8
003093,train,332,numeric_6digit_png,003093.png,003093.png,003093.png,003093.txt,17,0;3;4
003096,val,333,numeric_6digit_png,003096.png,003096.png,003096.png,003096.txt,19,0;3;4;5
003098,val,333,numeric_6digit_png,003098.png,003098.png,003098.png,003098.txt,19,0;3;5
003102,val,333,numeric_6digit_png,003102.png,003102.png,003102.png,003102.txt,4,0;3
003105,val,333,numeric_6digit_png,003105.png,003105.png,003105.png,003105.txt,5,0;3
003107,val,333,numeric_6digit_png,003107.png,003107.png,003107.png,003107.txt,8,0;3
003109,val,333,numeric_6digit_png,003109.png,003109.png,003109.png,003109.txt,4,0;3
003124,val,333,numeric_6digit_png,003124.png,003124.png,003124.png,003124.txt,1,10
003125,val,333,numeric_6digit_png,003125.png,003125.png,003125.png,003125.txt,1,10
003127,val,333,numeric_6digit_png,003127.png,003127.png,003127.png,003127.txt,1,10
003133,val,333,numeric_6digit_png,003133.png,003133.png,003133.png,003133.txt,8,0;4
003134,val,333,numeric_6digit_png,003134.png,003134.png,003134.png,003134.txt,3,4
003138,val,333,numeric_6digit_png,003138.png,003138.png,003138.png,003138.txt,3,4
003139,val,333,numeric_6digit_png,003139.png,003139.png,003139.png,003139.txt,3,4
003148,val,333,numeric_6digit_png,003148.png,003148.png,003148.png,003148.txt,10,0;2
003152,val,333,numeric_6digit_png,003152.png,003152.png,003152.png,003152.txt,23,2
003154,val,333,numeric_6digit_png,003154.png,003154.png,003154.png,003154.txt,23,2
003157,val,333,numeric_6digit_png,003157.png,003157.png,003157.png,003157.txt,21,2
003159,val,333,numeric_6digit_png,003159.png,003159.png,003159.png,003159.txt,21,2
003160,val,333,numeric_6digit_png,003160.png,003160.png,003160.png,003160.txt,22,2;4
003162,val,333,numeric_6digit_png,003162.png,003162.png,003162.png,003162.txt,1,2
003165,val,333,numeric_6digit_png,003165.png,003165.png,003165.png,003165.txt,1,2
003168,val,333,numeric_6digit_png,003168.png,003168.png,003168.png,003168.txt,1,2
003170,val,333,numeric_6digit_png,003170.png,003170.png,003170.png,003170.txt,1,2
003179,val,333,numeric_6digit_png,003179.png,003179.png,003179.png,003179.txt,13,2
003186,val,333,numeric_6digit_png,003186.png,003186.png,003186.png,003186.txt,15,2
003192,train,334,numeric_6digit_png,003192.png,003192.png,003192.png,003192.txt,6,2
003193,train,334,numeric_6digit_png,003193.png,003193.png,003193.png,003193.txt,4,2
003197,train,334,numeric_6digit_png,003197.png,003197.png,003197.png,003197.txt,5,2
003198,train,334,numeric_6digit_png,003198.png,003198.png,003198.png,003198.txt,5,2
003200,train,334,numeric_6digit_png,003200.png,003200.png,003200.png,003200.txt,6,2
003218,train,334,numeric_6digit_png,003218.png,003218.png,003218.png,003218.txt,2,2
003219,train,334,numeric_6digit_png,003219.png,003219.png,003219.png,003219.txt,2,2
003225,train,334,numeric_6digit_png,003225.png,003225.png,003225.png,003225.txt,4,2
003227,train,334,numeric_6digit_png,003227.png,003227.png,003227.png,003227.txt,3,0;2
003234,train,334,numeric_6digit_png,003234.png,003234.png,003234.png,003234.txt,9,0;1;2;9
003237,train,334,numeric_6digit_png,003237.png,003237.png,003237.png,003237.txt,6,1;2;9
003240,train,334,numeric_6digit_png,003240.png,003240.png,003240.png,003240.txt,8,0;1;2;9
003244,train,334,numeric_6digit_png,003244.png,003244.png,003244.png,003244.txt,7,0;1;2
003246,train,334,numeric_6digit_png,003246.png,003246.png,003246.png,003246.txt,6,0;1;2
003257,train,334,numeric_6digit_png,003257.png,003257.png,003257.png,003257.txt,7,0;2;3
003262,train,334,numeric_6digit_png,003262.png,003262.png,003262.png,003262.txt,32,0;1;2;3;4;9
003265,train,334,numeric_6digit_png,003265.png,003265.png,003265.png,003265.txt,34,0;1;2;3;9
003269,train,334,numeric_6digit_png,003269.png,003269.png,003269.png,003269.txt,29,0;1;2;3;9
003273,train,334,numeric_6digit_png,003273.png,003273.png,003273.png,003273.txt,14,0;1;2
003279,train,334,numeric_6digit_png,003279.png,003279.png,003279.png,003279.txt,14,0;1;2
003282,train,334,numeric_6digit_png,003282.png,003282.png,003282.png,003282.txt,24,0;1;2;3
003288,train,334,numeric_6digit_png,003288.png,003288.png,003288.png,003288.txt,22,0;1;2;3;4
003298,train,334,numeric_6digit_png,003298.png,003298.png,003298.png,003298.txt,8,0;1;2
003299,train,334,numeric_6digit_png,003299.png,003299.png,003299.png,003299.txt,8,0;1;2
003301,train,334,numeric_6digit_png,003301.png,003301.png,003301.png,003301.txt,15,0;4;5;6;9
003304,val,335,numeric_6digit_png,003304.png,003304.png,003304.png,003304.txt,14,0;4;5;6;9
003309,val,335,numeric_6digit_png,003309.png,003309.png,003309.png,003309.txt,9,0;6
003312,val,335,numeric_6digit_png,003312.png,003312.png,003312.png,003312.txt,16,0;4;5;6;9
003314,val,335,numeric_6digit_png,003314.png,003314.png,003314.png,003314.txt,16,0;4;5;6;9
003315,val,335,numeric_6digit_png,003315.png,003315.png,003315.png,003315.txt,15,0;4;5;6;9
003317,val,335,numeric_6digit_png,003317.png,003317.png,003317.png,003317.txt,18,0;4;5;6
003338,val,335,numeric_6digit_png,003338.png,003338.png,003338.png,003338.txt,2,8
003340,val,335,numeric_6digit_png,003340.png,003340.png,003340.png,003340.txt,6,6;8
003342,val,335,numeric_6digit_png,003342.png,003342.png,003342.png,003342.txt,1,8
003343,val,335,numeric_6digit_png,003343.png,003343.png,003343.png,003343.txt,1,8
003346,val,335,numeric_6digit_png,003346.png,003346.png,003346.png,003346.txt,4,0;5;6;8
003348,val,335,numeric_6digit_png,003348.png,003348.png,003348.png,003348.txt,1,8
003349,val,335,numeric_6digit_png,003349.png,003349.png,003349.png,003349.txt,1,8
003353,val,335,numeric_6digit_png,003353.png,003353.png,003353.png,003353.txt,2,8
003357,val,335,numeric_6digit_png,003357.png,003357.png,003357.png,003357.txt,1,8
003363,val,335,numeric_6digit_png,003363.png,003363.png,003363.png,003363.txt,13,0;4;5;6;9
003368,val,335,numeric_6digit_png,003368.png,003368.png,003368.png,003368.txt,6,0;5;6
003375,val,335,numeric_6digit_png,003375.png,003375.png,003375.png,003375.txt,23,0;4;5;6
003380,val,335,numeric_6digit_png,003380.png,003380.png,003380.png,003380.txt,23,0;4;5;6;8
003386,val,335,numeric_6digit_png,003386.png,003386.png,003386.png,003386.txt,7,4;6;8
003389,val,335,numeric_6digit_png,003389.png,003389.png,003389.png,003389.txt,7,4;6;8
003393,val,335,numeric_6digit_png,003393.png,003393.png,003393.png,003393.txt,4,0;4;5;6
003405,val,335,numeric_6digit_png,003405.png,003405.png,003405.png,003405.txt,1,0
003408,val,335,numeric_6digit_png,003408.png,003408.png,003408.png,003408.txt,2,0;4
003409,val,335,numeric_6digit_png,003409.png,003409.png,003409.png,003409.txt,6,0;4;6
003411,train,336,numeric_6digit_png,003411.png,003411.png,003411.png,003411.txt,8,0;4;5;6;8
003419,train,336,numeric_6digit_png,003419.png,003419.png,003419.png,003419.txt,22,0;4;5;6;8
003421,train,336,numeric_6digit_png,003421.png,003421.png,003421.png,003421.txt,11,0;6;8
003422,train,336,numeric_6digit_png,003422.png,003422.png,003422.png,003422.txt,13,0;5;6;8;9
003425,train,336,numeric_6digit_png,003425.png,003425.png,003425.png,003425.txt,16,0;4;5;6;8;9
003430,train,336,numeric_6digit_png,003430.png,003430.png,003430.png,003430.txt,14,0;4;5;6;8;9
003443,train,336,numeric_6digit_png,003443.png,003443.png,003443.png,003443.txt,1,4
003444,train,336,numeric_6digit_png,003444.png,003444.png,003444.png,003444.txt,1,4
003448,train,336,numeric_6digit_png,003448.png,003448.png,003448.png,003448.txt,1,4
003451,train,336,numeric_6digit_png,003451.png,003451.png,003451.png,003451.txt,19,0;2;3
003452,train,336,numeric_6digit_png,003452.png,003452.png,003452.png,003452.txt,18,0;2;3
003455,train,336,numeric_6digit_png,003455.png,003455.png,003455.png,003455.txt,14,0;2;3
003457,train,336,numeric_6digit_png,003457.png,003457.png,003457.png,003457.txt,14,0;2
003460,train,336,numeric_6digit_png,003460.png,003460.png,003460.png,003460.txt,9,0;2
003466,train,336,numeric_6digit_png,003466.png,003466.png,003466.png,003466.txt,15,0;2;5;8;9
